"DateTime","Number of Cargo Ships","Number of Tanker Ships","7-day Moving Average","Prior Year: 7-day Moving Average"
"2022-09-20 00:00:00",13,16,31,26.285714285714285
"2022-09-21 00:00:00",25,8,31.142857142857142,26.285714285714285
"2022-09-22 00:00:00",20,14,31.571428571428573,27
"2022-09-23 00:00:00",18,13,31.285714285714285,26.857142857142858
"2022-09-24 00:00:00",25,7,31.428571428571427,27.857142857142858
"2022-09-25 00:00:00",21,13,31.714285714285715,27.714285714285715
"2022-09-26 00:00:00",19,12,32,28.571428571428573
"2022-09-27 00:00:00",18,13,32.285714285714285,29.428571428571427
"2022-09-28 00:00:00",17,12,31.714285714285715,29.571428571428573
"2022-09-29 00:00:00",17,13,31.142857142857142,29.714285714285715
"2022-09-30 00:00:00",15,16,31.142857142857142,29.714285714285715
"2022-10-01 00:00:00",18,16,31.428571428571427,29.714285714285715
"2022-10-02 00:00:00",21,9,30.857142857142858,29.285714285714285
"2022-10-03 00:00:00",22,12,31.285714285714285,29.142857142857142
"2022-10-04 00:00:00",16,17,31.571428571428573,29.428571428571427
"2022-10-05 00:00:00",19,11,31.714285714285715,29.857142857142858
"2022-10-06 00:00:00",20,14,32.285714285714285,30.142857142857142
"2022-10-07 00:00:00",20,12,32.42857142857143,29.142857142857142
"2022-10-08 00:00:00",19,14,32.285714285714285,29.142857142857142
"2022-10-09 00:00:00",17,14,32.42857142857143,30.142857142857142
"2022-10-10 00:00:00",15,19,32.42857142857143,29.571428571428573
"2022-10-11 00:00:00",19,11,32,29.428571428571427
"2022-10-12 00:00:00",22,12,32.57142857142857,29.428571428571427
"2022-10-13 00:00:00",16,15,32.142857142857146,29.285714285714285
"2022-10-14 00:00:00",25,8,32.285714285714285,31
"2022-10-15 00:00:00",18,14,32.142857142857146,31.285714285714285
"2022-10-16 00:00:00",21,13,32.57142857142857,31.428571428571427
"2022-10-17 00:00:00",20,8,31.714285714285715,32.142857142857146
"2022-10-18 00:00:00",14,20,32.285714285714285,32.857142857142854
"2022-10-19 00:00:00",19,14,32.142857142857146,33.142857142857146
"2022-10-20 00:00:00",20,15,32.714285714285715,33.57142857142857
"2022-10-21 00:00:00",21,12,32.714285714285715,33.714285714285715
"2022-10-22 00:00:00",19,15,33,34.285714285714285
"2022-10-23 00:00:00",22,13,33.142857142857146,34
"2022-10-24 00:00:00",20,14,34,34
"2022-10-25 00:00:00",23,12,34.142857142857146,34.285714285714285
"2022-10-26 00:00:00",23,15,34.857142857142854,34.142857142857146
"2022-10-27 00:00:00",15,15,34.142857142857146,33.142857142857146
"2022-10-28 00:00:00",18,13,33.857142857142854,33
"2022-10-29 00:00:00",20,12,33.57142857142857,32.285714285714285
"2022-10-30 00:00:00",19,12,33,32.142857142857146
"2022-10-31 00:00:00",17,15,32.714285714285715,32.42857142857143
"2022-11-01 00:00:00",14,20,32.57142857142857,32.142857142857146
"2022-11-02 00:00:00",20,12,31.714285714285715,32
"2022-11-03 00:00:00",19,14,32.142857142857146,32.714285714285715
"2022-11-04 00:00:00",24,13,33,32.714285714285715
"2022-11-05 00:00:00",21,13,33.285714285714285,32.42857142857143
"2022-11-06 00:00:00",14,16,33.142857142857146,32.714285714285715
"2022-11-07 00:00:00",19,15,33.42857142857143,33.42857142857143
"2022-11-08 00:00:00",19,12,33,33.142857142857146
"2022-11-09 00:00:00",20,16,33.57142857142857,33.142857142857146
"2022-11-10 00:00:00",22,13,33.857142857142854,33
"2022-11-11 00:00:00",18,14,33.142857142857146,32.42857142857143
"2022-11-12 00:00:00",23,13,33.42857142857143,33
"2022-11-13 00:00:00",18,18,34.285714285714285,33
"2022-11-14 00:00:00",23,11,34.285714285714285,32.714285714285715
"2022-11-15 00:00:00",16,18,34.714285714285715,33
"2022-11-16 00:00:00",20,13,34.285714285714285,33.285714285714285
"2022-11-17 00:00:00",18,12,33.57142857142857,34.142857142857146
"2022-11-18 00:00:00",19,14,33.714285714285715,34.285714285714285
"2022-11-19 00:00:00",23,13,33.714285714285715,35
"2022-11-20 00:00:00",19,13,33.142857142857146,35
"2022-11-21 00:00:00",15,20,33.285714285714285,34.857142857142854
"2022-11-22 00:00:00",17,15,33,34.857142857142854
"2022-11-23 00:00:00",12,19,32.714285714285715,35.57142857142857
"2022-11-24 00:00:00",22,12,33.285714285714285,35.142857142857146
"2022-11-25 00:00:00",24,10,33.42857142857143,35.857142857142854
"2022-11-26 00:00:00",26,9,33.285714285714285,35.857142857142854
"2022-11-27 00:00:00",13,19,33.285714285714285,36.285714285714285
"2022-11-28 00:00:00",20,13,33,36.42857142857143
"2022-11-29 00:00:00",18,13,32.857142857142854,36.285714285714285
"2022-11-30 00:00:00",22,10,33,36
"2022-12-01 00:00:00",19,14,32.857142857142854,36
"2022-12-02 00:00:00",18,13,32.42857142857143,36
"2022-12-03 00:00:00",19,17,32.57142857142857,36.285714285714285
"2022-12-04 00:00:00",20,10,32.285714285714285,35.857142857142854
"2022-12-05 00:00:00",19,15,32.42857142857143,35.857142857142854
"2022-12-06 00:00:00",14,17,32.42857142857143,35.857142857142854
"2022-12-07 00:00:00",21,12,32.57142857142857,35.714285714285715
"2022-12-08 00:00:00",19,14,32.57142857142857,35.57142857142857
"2022-12-09 00:00:00",25,13,33.57142857142857,35.42857142857143
"2022-12-10 00:00:00",20,10,32.714285714285715,35.285714285714285
"2022-12-11 00:00:00",29,9,33.857142857142854,35.57142857142857
"2022-12-12 00:00:00",22,9,33.42857142857143,35.42857142857143
"2022-12-13 00:00:00",19,13,33.57142857142857,35.857142857142854
"2022-12-14 00:00:00",22,14,34,36
"2022-12-15 00:00:00",19,13,33.857142857142854,35.42857142857143
"2022-12-16 00:00:00",21,10,32.857142857142854,35.714285714285715
"2022-12-17 00:00:00",16,11,32.42857142857143,35.285714285714285
"2022-12-18 00:00:00",19,16,32,35.57142857142857
"2022-12-19 00:00:00",19,12,32,35.285714285714285
"2022-12-20 00:00:00",19,15,32.285714285714285,34
"2022-12-21 00:00:00",24,9,31.857142857142858,33.857142857142854
"2022-12-22 00:00:00",19,15,32.142857142857146,34.714285714285715
"2022-12-23 00:00:00",26,10,32.857142857142854,33.857142857142854
"2022-12-24 00:00:00",19,16,34,33.714285714285715
"2022-12-25 00:00:00",18,18,34.142857142857146,33.285714285714285
"2022-12-26 00:00:00",18,14,34.285714285714285,33.57142857142857
"2022-12-27 00:00:00",18,18,34.57142857142857,34.42857142857143
"2022-12-28 00:00:00",23,14,35.142857142857146,34
"2022-12-29 00:00:00",19,10,34.42857142857143,33.57142857142857
"2022-12-30 00:00:00",23,10,34,34.142857142857146
"2022-12-31 00:00:00",22,11,33.714285714285715,34.142857142857146
"2023-01-01 00:00:00",21,10,33,34
"2023-01-02 00:00:00",20,12,33,34
"2023-01-03 00:00:00",20,14,32.714285714285715,33.142857142857146
"2023-01-04 00:00:00",19,16,32.42857142857143,32.57142857142857
"2023-01-05 00:00:00",21,12,33,32.57142857142857
"2023-01-06 00:00:00",21,7,32.285714285714285,32.285714285714285
"2023-01-07 00:00:00",19,13,32.142857142857146,31.857142857142858
"2023-01-08 00:00:00",20,8,31.714285714285715,32.285714285714285
"2023-01-09 00:00:00",24,10,32,32.142857142857146
"2023-01-10 00:00:00",16,18,32,32.714285714285715
"2023-01-11 00:00:00",21,9,31.285714285714285,33
"2023-01-12 00:00:00",16,15,31,32.142857142857146
"2023-01-13 00:00:00",23,11,31.857142857142858,31.857142857142858
"2023-01-14 00:00:00",19,14,32,32.285714285714285
"2023-01-15 00:00:00",18,14,32.57142857142857,32.142857142857146
"2023-01-16 00:00:00",19,14,32.42857142857143,32
"2023-01-17 00:00:00",20,13,32.285714285714285,31.714285714285715
"2023-01-18 00:00:00",21,13,32.857142857142854,32.142857142857146
"2023-01-19 00:00:00",20,15,33.42857142857143,32.42857142857143
"2023-01-20 00:00:00",21,13,33.42857142857143,32.142857142857146
"2023-01-21 00:00:00",16,17,33.42857142857143,32.142857142857146
"2023-01-22 00:00:00",19,12,33.285714285714285,31.285714285714285
"2023-01-23 00:00:00",22,12,33.42857142857143,31
"2023-01-24 00:00:00",18,11,32.857142857142854,31.428571428571427
"2023-01-25 00:00:00",18,13,32.42857142857143,31.857142857142858
"2023-01-26 00:00:00",24,12,32.57142857142857,32.714285714285715
"2023-01-27 00:00:00",21,11,32.285714285714285,33.57142857142857
"2023-01-28 00:00:00",19,9,31.571428571428573,32.857142857142854
"2023-01-29 00:00:00",21,13,32,33.714285714285715
"2023-01-30 00:00:00",22,10,31.714285714285715,34.57142857142857
"2023-01-31 00:00:00",19,9,31.571428571428573,34.57142857142857
"2023-02-01 00:00:00",20,12,31.714285714285715,33.57142857142857
"2023-02-02 00:00:00",15,15,30.857142857142858,33.42857142857143
"2023-02-03 00:00:00",15,15,30.571428571428573,32.42857142857143
"2023-02-04 00:00:00",24,10,31.428571428571427,33.42857142857143
"2023-02-05 00:00:00",18,9,30.428571428571427,33.57142857142857
"2023-02-06 00:00:00",23,10,30.571428571428573,33.42857142857143
"2023-02-07 00:00:00",18,12,30.857142857142858,33.57142857142857
"2023-02-08 00:00:00",14,19,31,34.285714285714285
"2023-02-09 00:00:00",18,14,31.285714285714285,34
"2023-02-10 00:00:00",22,9,31.428571428571427,34.857142857142854
"2023-02-11 00:00:00",24,8,31.142857142857142,34.714285714285715
"2023-02-12 00:00:00",14,16,31.571428571428573,34.57142857142857
"2023-02-13 00:00:00",19,10,31,34.42857142857143
"2023-02-14 00:00:00",25,11,31.857142857142858,34.57142857142857
"2023-02-15 00:00:00",15,13,31.142857142857142,33.714285714285715
"2023-02-16 00:00:00",23,11,31.428571428571427,34
"2023-02-17 00:00:00",14,16,31.285714285714285,33.714285714285715
"2023-02-18 00:00:00",21,7,30.714285714285715,33.714285714285715
"2023-02-19 00:00:00",20,11,30.857142857142858,33.285714285714285
"2023-02-20 00:00:00",17,8,30.285714285714285,33.142857142857146
"2023-02-21 00:00:00",19,15,30,32.714285714285715
"2023-02-22 00:00:00",15,18,30.714285714285715,34
"2023-02-23 00:00:00",15,13,29.857142857142858,33.42857142857143
"2023-02-24 00:00:00",22,12,30.428571428571427,33.285714285714285
"2023-02-25 00:00:00",27,7,31.285714285714285,33
"2023-02-26 00:00:00",18,15,31.571428571428573,33.285714285714285
"2023-02-27 00:00:00",20,12,32.57142857142857,34
"2023-02-28 00:00:00",16,17,32.42857142857143,34.285714285714285
"2023-03-01 00:00:00",17,13,32,33.57142857142857
"2023-03-02 00:00:00",17,15,32.57142857142857,34.142857142857146
"2023-03-03 00:00:00",17,13,32,34.142857142857146
"2023-03-04 00:00:00",21,12,31.857142857142858,34.142857142857146
"2023-03-05 00:00:00",20,10,31.428571428571427,34.42857142857143
"2023-03-06 00:00:00",17,15,31.428571428571427,33.57142857142857
"2023-03-07 00:00:00",19,13,31.285714285714285,33.285714285714285
"2023-03-08 00:00:00",17,16,31.714285714285715,32.714285714285715
"2023-03-09 00:00:00",16,16,31.714285714285715,32.57142857142857
"2023-03-10 00:00:00",19,10,31.571428571428573,32.42857142857143
"2023-03-11 00:00:00",16,20,32,32.714285714285715
"2023-03-12 00:00:00",23,14,33,32
"2023-03-13 00:00:00",21,9,32.714285714285715,32.57142857142857
"2023-03-14 00:00:00",19,15,33,32.42857142857143
"2023-03-15 00:00:00",14,15,32.42857142857143,33.285714285714285
"2023-03-16 00:00:00",17,13,32.142857142857146,32.857142857142854
"2023-03-17 00:00:00",20,11,32.42857142857143,33
"2023-03-18 00:00:00",18,13,31.714285714285715,32
"2023-03-19 00:00:00",17,15,31,32.142857142857146
"2023-03-20 00:00:00",20,10,31,31.428571428571427
"2023-03-21 00:00:00",19,14,30.857142857142858,31.571428571428573
"2023-03-22 00:00:00",15,13,30.714285714285715,31
"2023-03-23 00:00:00",20,13,31.142857142857142,30.857142857142858
"2023-03-24 00:00:00",22,12,31.571428571428573,30.857142857142858
"2023-03-25 00:00:00",21,16,32.42857142857143,31
"2023-03-26 00:00:00",21,14,32.857142857142854,30.428571428571427
"2023-03-27 00:00:00",19,14,33.285714285714285,30.571428571428573
"2023-03-28 00:00:00",13,17,32.857142857142854,30.285714285714285
"2023-03-29 00:00:00",19,16,33.857142857142854,31.142857142857142
"2023-03-30 00:00:00",23,9,33.714285714285715,30.714285714285715
"2023-03-31 00:00:00",18,13,33.285714285714285,30.714285714285715
"2023-04-01 00:00:00",25,13,33.42857142857143,31.142857142857142
"2023-04-02 00:00:00",20,12,33,31.857142857142858
"2023-04-03 00:00:00",19,16,33.285714285714285,32.285714285714285
"2023-04-04 00:00:00",13,22,34,32.285714285714285
"2023-04-05 00:00:00",16,16,33.57142857142857,31.428571428571427
"2023-04-06 00:00:00",20,14,33.857142857142854,32.285714285714285
"2023-04-07 00:00:00",17,14,33.857142857142854,32
"2023-04-08 00:00:00",23,10,33.142857142857146,31.714285714285715
"2023-04-09 00:00:00",22,14,33.714285714285715,31.142857142857142
"2023-04-10 00:00:00",21,13,33.57142857142857,30.857142857142858
"2023-04-11 00:00:00",25,12,33.857142857142854,31.142857142857142
"2023-04-12 00:00:00",16,17,34,30.857142857142858
"2023-04-13 00:00:00",16,13,33.285714285714285,31.142857142857142
"2023-04-14 00:00:00",22,13,33.857142857142854,30.857142857142858
"2023-04-15 00:00:00",16,13,33.285714285714285,30.857142857142858
"2023-04-16 00:00:00",27,7,33,31.285714285714285
"2023-04-17 00:00:00",23,11,33,31.142857142857142
"2023-04-18 00:00:00",19,15,32.57142857142857,30.428571428571427
"2023-04-19 00:00:00",19,17,33,30.857142857142858
"2023-04-20 00:00:00",22,14,34,30.285714285714285
"2023-04-21 00:00:00",22,10,33.57142857142857,30.571428571428573
"2023-04-22 00:00:00",19,13,34,30.714285714285715
"2023-04-23 00:00:00",23,13,34.285714285714285,31
"2023-04-24 00:00:00",21,12,34.142857142857146,31.285714285714285
"2023-04-25 00:00:00",14,19,34,31.714285714285715
"2023-04-26 00:00:00",17,15,33.42857142857143,31.857142857142858
"2023-04-27 00:00:00",18,13,32.714285714285715,32.42857142857143
"2023-04-28 00:00:00",19,13,32.714285714285715,32.714285714285715
"2023-04-29 00:00:00",18,15,32.857142857142854,33
"2023-04-30 00:00:00",18,18,32.857142857142854,33.285714285714285
"2023-05-01 00:00:00",21,9,32.42857142857143,33
"2023-05-02 00:00:00",18,12,32,33.42857142857143
"2023-05-03 00:00:00",20,11,31.857142857142858,34.142857142857146
"2023-05-04 00:00:00",16,15,31.857142857142858,33.714285714285715
"2023-05-05 00:00:00",14,16,31.571428571428573,34.142857142857146
"2023-05-06 00:00:00",25,8,31.571428571428573,34.142857142857146
"2023-05-07 00:00:00",25,5,30.714285714285715,34.142857142857146
"2023-05-08 00:00:00",17,14,30.857142857142858,34.42857142857143
"2023-05-09 00:00:00",20,9,30.714285714285715,34
"2023-05-10 00:00:00",13,14,30.142857142857142,33.285714285714285
"2023-05-11 00:00:00",17,12,29.857142857142858,33.42857142857143
"2023-05-12 00:00:00",18,13,30,32.714285714285715
"2023-05-13 00:00:00",18,10,29.285714285714285,32.857142857142854
"2023-05-14 00:00:00",17,13,29.285714285714285,32.285714285714285
"2023-05-15 00:00:00",20,9,29,32.285714285714285
"2023-05-16 00:00:00",17,10,28.714285714285715,32.285714285714285
"2023-05-17 00:00:00",13,16,29,32
"2023-05-18 00:00:00",18,15,29.571428571428573,32
"2023-05-19 00:00:00",11,19,29.428571428571427,32.285714285714285
"2023-05-20 00:00:00",20,14,30.285714285714285,32.57142857142857
"2023-05-21 00:00:00",25,8,30.714285714285715,32
"2023-05-22 00:00:00",20,14,31.428571428571427,31.857142857142858
"2023-05-23 00:00:00",18,14,32.142857142857146,32.285714285714285
"2023-05-24 00:00:00",21,11,32.57142857142857,32.42857142857143
"2023-05-25 00:00:00",19,12,32.285714285714285,32.42857142857143
"2023-05-26 00:00:00",26,8,32.857142857142854,32.57142857142857
"2023-05-27 00:00:00",17,13,32.285714285714285,32.42857142857143
"2023-05-28 00:00:00",18,11,31.714285714285715,33.57142857142857
"2023-05-29 00:00:00",19,14,31.571428571428573,33.857142857142854
"2023-05-30 00:00:00",17,11,31,33.57142857142857
"2023-05-31 00:00:00",16,12,30.428571428571427,34.57142857142857
"2023-06-01 00:00:00",17,15,30.571428571428573,35
"2023-06-02 00:00:00",20,9,29.857142857142858,35.142857142857146
"2023-06-03 00:00:00",24,7,30,34.714285714285715
"2023-06-04 00:00:00",17,14,30.285714285714285,34.42857142857143
"2023-06-05 00:00:00",18,15,30.285714285714285,34.42857142857143
"2023-06-06 00:00:00",16,12,30.285714285714285,34.857142857142854
"2023-06-07 00:00:00",17,15,30.857142857142858,34.714285714285715
"2023-06-08 00:00:00",17,15,30.857142857142858,34.285714285714285
"2023-06-09 00:00:00",17,14,31.142857142857142,34.285714285714285
"2023-06-10 00:00:00",16,15,31.142857142857142,34.714285714285715
"2023-06-11 00:00:00",13,14,30.571428571428573,34.857142857142854
"2023-06-12 00:00:00",17,16,30.571428571428573,35.142857142857146
"2023-06-13 00:00:00",15,12,30.428571428571427,34.714285714285715
"2023-06-14 00:00:00",20,8,29.857142857142858,34.57142857142857
"2023-06-15 00:00:00",14,16,29.571428571428573,35.142857142857146
"2023-06-16 00:00:00",17,9,28.857142857142858,35.57142857142857
"2023-06-17 00:00:00",18,14,29,35.285714285714285
"2023-06-18 00:00:00",19,11,29.428571428571427,35.285714285714285
"2023-06-19 00:00:00",17,11,28.714285714285715,35
"2023-06-20 00:00:00",21,10,29.285714285714285,35.57142857142857
"2023-06-21 00:00:00",14,14,29.285714285714285,35
"2023-06-22 00:00:00",16,15,29.428571428571427,35
"2023-06-23 00:00:00",24,9,30.428571428571427,35.142857142857146
"2023-06-24 00:00:00",18,13,30.285714285714285,35.57142857142857
"2023-06-25 00:00:00",14,15,30.142857142857142,35.142857142857146
"2023-06-26 00:00:00",17,14,30.571428571428573,34.857142857142854
"2023-06-27 00:00:00",12,17,30.285714285714285,34.42857142857143
"2023-06-28 00:00:00",21,15,31.428571428571427,34.142857142857146
"2023-06-29 00:00:00",18,15,31.714285714285715,33.714285714285715
"2023-06-30 00:00:00",23,11,31.857142857142858,33.57142857142857
"2023-07-01 00:00:00",20,12,32,33.285714285714285
"2023-07-02 00:00:00",20,16,33,33.42857142857143
"2023-07-03 00:00:00",20,12,33.142857142857146,33.285714285714285
"2023-07-04 00:00:00",23,11,33.857142857142854,33.285714285714285
"2023-07-05 00:00:00",19,15,33.57142857142857,33
"2023-07-06 00:00:00",12,18,33.142857142857146,33
"2023-07-07 00:00:00",11,18,32.42857142857143,32
"2023-07-08 00:00:00",17,14,32.285714285714285,31.142857142857142
"2023-07-09 00:00:00",17,14,31.571428571428573,30.571428571428573
"2023-07-10 00:00:00",21,12,31.714285714285715,30.285714285714285
"2023-07-11 00:00:00",18,15,31.571428571428573,30.857142857142858
"2023-07-12 00:00:00",19,12,31.142857142857142,31.285714285714285
"2023-07-13 00:00:00",18,15,31.571428571428573,30.571428571428573
"2023-07-14 00:00:00",15,18,32.142857142857146,30.571428571428573
"2023-07-15 00:00:00",20,12,32.285714285714285,30.571428571428573
"2023-07-16 00:00:00",19,12,32.285714285714285,30.285714285714285
"2023-07-17 00:00:00",17,11,31.571428571428573,30
"2023-07-18 00:00:00",14,16,31.142857142857142,29.428571428571427
"2023-07-19 00:00:00",11,20,31.142857142857142,28.285714285714285
"2023-07-20 00:00:00",15,14,30.571428571428573,28.714285714285715
"2023-07-21 00:00:00",17,12,30,29.285714285714285
"2023-07-22 00:00:00",21,7,29.428571428571427,30.428571428571427
"2023-07-23 00:00:00",19,10,29.142857142857142,31.571428571428573
"2023-07-24 00:00:00",19,13,29.714285714285715,32.285714285714285
"2023-07-25 00:00:00",17,17,30.285714285714285,32
"2023-07-26 00:00:00",21,12,30.571428571428573,33
"2023-07-27 00:00:00",20,14,31.285714285714285,33.714285714285715
"2023-07-28 00:00:00",22,9,31.571428571428573,33.714285714285715
"2023-07-29 00:00:00",16,12,31.571428571428573,33.142857142857146
"2023-07-30 00:00:00",17,13,31.714285714285715,32.857142857142854
"2023-07-31 00:00:00",17,16,31.857142857142858,33.142857142857146
"2023-08-01 00:00:00",16,13,31.142857142857142,33.42857142857143
"2023-08-02 00:00:00",16,16,31,33.857142857142854
"2023-08-03 00:00:00",18,15,30.857142857142858,33.42857142857143
"2023-08-04 00:00:00",13,16,30.571428571428573,33.142857142857146
"2023-08-05 00:00:00",20,13,31.285714285714285,33.57142857142857
"2023-08-06 00:00:00",12,18,31.285714285714285,33.57142857142857
"2023-08-07 00:00:00",17,15,31.142857142857142,33.42857142857143
"2023-08-08 00:00:00",18,13,31.428571428571427,34
"2023-08-09 00:00:00",15,15,31.142857142857142,33.57142857142857
"2023-08-10 00:00:00",15,14,30.571428571428573,34
"2023-08-11 00:00:00",18,12,30.714285714285715,34.57142857142857
"2023-08-12 00:00:00",21,9,30.285714285714285,34.857142857142854
"2023-08-13 00:00:00",21,13,30.857142857142858,35
"2023-08-14 00:00:00",15,14,30.428571428571427,35.142857142857146
"2023-08-15 00:00:00",19,13,30.571428571428573,34.857142857142854
"2023-08-16 00:00:00",17,14,30.714285714285715,35.857142857142854
"2023-08-17 00:00:00",17,12,30.714285714285715,35.57142857142857
"2023-08-18 00:00:00",22,9,30.857142857142858,35.57142857142857
"2023-08-19 00:00:00",21,10,31,34.857142857142854
"2023-08-20 00:00:00",17,14,30.571428571428573,35.714285714285715
"2023-08-21 00:00:00",16,12,30.428571428571427,35.57142857142857
"2023-08-22 00:00:00",14,18,30.428571428571427,35.857142857142854
"2023-08-23 00:00:00",20,12,30.571428571428573,35.714285714285715
"2023-08-24 00:00:00",16,15,30.857142857142858,36.142857142857146
"2023-08-25 00:00:00",21,12,31.142857142857142,35.714285714285715
"2023-08-26 00:00:00",19,9,30.714285714285715,35.714285714285715
"2023-08-27 00:00:00",17,16,31,34.42857142857143
"2023-08-28 00:00:00",18,13,31.428571428571427,33.857142857142854
"2023-08-29 00:00:00",18,13,31.285714285714285,33.857142857142854
"2023-08-30 00:00:00",15,15,31,32.285714285714285
"2023-08-31 00:00:00",14,17,31,31.285714285714285
"2023-09-01 00:00:00",16,14,30.571428571428573,30.428571428571427
"2023-09-02 00:00:00",18,13,31,30
"2023-09-03 00:00:00",21,9,30.571428571428573,29.857142857142858
"2023-09-04 00:00:00",16,15,30.571428571428573,29.714285714285715
"2023-09-05 00:00:00",15,15,30.428571428571427,28.857142857142858
"2023-09-06 00:00:00",19,11,30.428571428571427,29.285714285714285
"2023-09-07 00:00:00",14,18,30.571428571428573,28.857142857142858
"2023-09-08 00:00:00",13,20,31,29.857142857142858
"2023-09-09 00:00:00",17,12,30.714285714285715,31.142857142857142
"2023-09-10 00:00:00",21,11,31,31.428571428571427
"2023-09-11 00:00:00",17,14,31,32.142857142857146
"2023-09-12 00:00:00",23,8,31.142857142857142,32.57142857142857
"2023-09-13 00:00:00",14,16,31.142857142857142,33.57142857142857
"2023-09-14 00:00:00",16,20,31.714285714285715,34.285714285714285
"2023-09-15 00:00:00",17,10,30.857142857142858,33.857142857142854
"2023-09-16 00:00:00",21,8,30.857142857142858,33.142857142857146
"2023-09-17 00:00:00",17,15,30.857142857142858,33
"2023-09-18 00:00:00",17,14,30.857142857142858,32.714285714285715
"2023-09-19 00:00:00",15,14,30.571428571428573,32
"2023-09-20 00:00:00",15,17,30.857142857142858,31
"2023-09-21 00:00:00",12,14,29.428571428571427,31.142857142857142
"2023-09-22 00:00:00",19,11,29.857142857142858,31.571428571428573
"2023-09-23 00:00:00",17,15,30.285714285714285,31.285714285714285
"2023-09-24 00:00:00",18,14,30.285714285714285,31.428571428571427
"2023-09-25 00:00:00",16,13,30,31.714285714285715
"2023-09-26 00:00:00",17,12,30,32
"2023-09-27 00:00:00",19,13,30,32.285714285714285
"2023-09-28 00:00:00",16,13,30.428571428571427,31.714285714285715
"2023-09-29 00:00:00",24,7,30.571428571428573,31.142857142857142
"2023-09-30 00:00:00",15,14,30.142857142857142,31.142857142857142
"2023-10-01 00:00:00",15,13,29.571428571428573,31.428571428571427
"2023-10-02 00:00:00",20,9,29.571428571428573,30.857142857142858
"2023-10-03 00:00:00",16,15,29.857142857142858,31.285714285714285
"2023-10-04 00:00:00",18,11,29.428571428571427,31.571428571428573
"2023-10-05 00:00:00",18,13,29.714285714285715,31.714285714285715
"2023-10-06 00:00:00",24,10,30.142857142857142,32.285714285714285
"2023-10-07 00:00:00",19,14,30.714285714285715,32.42857142857143
"2023-10-08 00:00:00",13,15,30.714285714285715,32.285714285714285
"2023-10-09 00:00:00",21,15,31.714285714285715,32.42857142857143
"2023-10-10 00:00:00",19,10,31.428571428571427,32.42857142857143
"2023-10-11 00:00:00",16,14,31.571428571428573,32
"2023-10-12 00:00:00",14,16,31.428571428571427,32.57142857142857
"2023-10-13 00:00:00",17,12,30.714285714285715,32.142857142857146
"2023-10-14 00:00:00",17,11,30,32.285714285714285
"2023-10-15 00:00:00",19,14,30.714285714285715,32.142857142857146
"2023-10-16 00:00:00",15,12,29.428571428571427,32.57142857142857
"2023-10-17 00:00:00",16,11,29.142857142857142,31.714285714285715
"2023-10-18 00:00:00",18,10,28.857142857142858,32.285714285714285
"2023-10-19 00:00:00",16,15,29,32.142857142857146
"2023-10-20 00:00:00",16,13,29,32.714285714285715
"2023-10-21 00:00:00",17,10,28.857142857142858,32.714285714285715
"2023-10-22 00:00:00",19,8,28,33
"2023-10-23 00:00:00",20,14,29,33.142857142857146
"2023-10-24 00:00:00",18,11,29.285714285714285,34
"2023-10-25 00:00:00",13,17,29.571428571428573,34.142857142857146
"2023-10-26 00:00:00",18,12,29.428571428571427,34.857142857142854
"2023-10-27 00:00:00",16,15,29.714285714285715,34.142857142857146
"2023-10-28 00:00:00",18,10,29.857142857142858,33.857142857142854
"2023-10-29 00:00:00",21,7,30,33.57142857142857
"2023-10-30 00:00:00",17,11,29.142857142857142,33
"2023-10-31 00:00:00",16,13,29.142857142857142,32.714285714285715
"2023-11-01 00:00:00",15,16,29.285714285714285,32.57142857142857
"2023-11-02 00:00:00",18,9,28.857142857142858,31.714285714285715
"2023-11-03 00:00:00",11,14,28,32.142857142857146
"2023-11-04 00:00:00",12,10,27.142857142857142,33
"2023-11-05 00:00:00",17,11,27.142857142857142,33.285714285714285
"2023-11-06 00:00:00",19,8,27,33.142857142857146
"2023-11-07 00:00:00",12,12,26.285714285714285,33.42857142857143
"2023-11-08 00:00:00",15,10,25.428571428571427,33
"2023-11-09 00:00:00",13,11,25,33.57142857142857
"2023-11-10 00:00:00",14,10,24.857142857142858,33.857142857142854
"2023-11-11 00:00:00",13,9,24.857142857142858,33.142857142857146
"2023-11-12 00:00:00",14,11,24.428571428571427,33.42857142857143
"2023-11-13 00:00:00",12,10,23.714285714285715,34.285714285714285
"2023-11-14 00:00:00",12,9,23.285714285714285,34.285714285714285
"2023-11-15 00:00:00",13,9,22.857142857142858,34.714285714285715
"2023-11-16 00:00:00",8,15,22.714285714285715,34.285714285714285
"2023-11-17 00:00:00",15,12,23.142857142857142,33.57142857142857
"2023-11-18 00:00:00",14,8,23.142857142857142,33.714285714285715
"2023-11-19 00:00:00",13,7,22.428571428571427,33.714285714285715
"2023-11-20 00:00:00",11,9,22.142857142857142,33.142857142857146
"2023-11-21 00:00:00",11,11,22.285714285714285,33.285714285714285
"2023-11-22 00:00:00",10,15,22.714285714285715,33
"2023-11-23 00:00:00",15,8,22.714285714285715,32.714285714285715
"2023-11-24 00:00:00",14,7,21.857142857142858,33.285714285714285
"2023-11-25 00:00:00",11,13,22.142857142857142,33.42857142857143
"2023-11-26 00:00:00",14,8,22.428571428571427,33.285714285714285
"2023-11-27 00:00:00",15,10,23.142857142857142,33.285714285714285
"2023-11-28 00:00:00",18,9,23.857142857142858,33
